"","monitoring_period","grid","station","common_name","full_density_km2","Year","GridYear","Dist","AnthroDistPerc","EVI","MFADim1","MFADim2","PCADim1","PCADim2","MFAwLag","PCA1wLagNo","PCA2wLagNo","PCA2wLag1Y","MFADim1No2016","MFADim2No2016","ScaledMFADim1No2016","ScaledEvi","ScaledDirAlt","ScaledPCADim1","ScaledPCADim2","ScaledMFADim2No2016","ScaledBufAlt"
"1587","monitor_2018","MCC",40,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1590","monitor_2018","MCC",41,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1594","monitor_2018","MCC",42,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1598","monitor_2018","MCC",43,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1602","monitor_2018","MCC",44,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1606","monitor_2018","MCC",45,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1610","monitor_2018","MCC",46,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1614","monitor_2018","MCC",47,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1618","monitor_2018","MCC",48,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1622","monitor_2018","MCC",49,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1626","monitor_2018","MCC",50,"White-tailed Deer",0,"2018","MCC2018",0.0868084357931551,26.7544951028706,1354.518868,3.14651623195217,-0.885173438009082,0.950461932277877,2.55710701558772,2.8155785350533,-0.639782441462083,-0.670873565318798,-1.29405747563973,3.0975979786523,-1.15805611900661,0.918763371084706,0.382931683638099,0,0.705077909485108,1,0.266522564844405,0.0189274366496672
"1629","monitor_2018","WAB",51,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1633","monitor_2018","WAB",52,"White-tailed Deer",0.311856238,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1637","monitor_2018","WAB",53,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1641","monitor_2018","WAB",54,"White-tailed Deer",0.148432346,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1644","monitor_2018","WAB",55,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1648","monitor_2018","WAB",56,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1652","monitor_2018","WAB",57,"White-tailed Deer",1.738191534,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1656","monitor_2018","WAB",58,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1660","monitor_2018","WAB",59,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1664","monitor_2018","WAB",60,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1667","monitor_2018","WAB",61,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1671","monitor_2018","WAB",62,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1675","monitor_2018","WAB",64,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1679","monitor_2018","WAB",65,"White-tailed Deer",0.013510002,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1683","monitor_2018","WAB",66,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1687","monitor_2018","WAB",67,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1690","monitor_2018","WAB",68,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1694","monitor_2018","WAB",69,"White-tailed Deer",0.434609401,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1698","monitor_2018","WAB",70,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1702","monitor_2018","WAB",71,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1706","monitor_2018","WAB",72,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1710","monitor_2018","WAB",74,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1714","monitor_2018","WAB",75,"White-tailed Deer",0,"2018","WAB2018",3.57799710144928,94.2186016488026,1084.251363,2.11755358350631,3.08865561131076,1.18058478457112,1.80221520280938,1.93095167806008,-0.362189704569197,-1.30658102165702,0.111278220595206,1.92245803562517,3.37548614151805,0.802340609987525,0.26834114915584,0.225461441299925,0.728507843902239,0.867095444473938,0.982620265118877,0.938468338836207
"1781","monitor_2019","AUB",1,"White-tailed Deer",1.7659734,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
"1785","monitor_2019","AUB",10,"White-tailed Deer",7.005420921,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
"1789","monitor_2019","AUB",11,"White-tailed Deer",1.772392151,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
"1793","monitor_2019","AUB",12,"White-tailed Deer",10.90147808,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
"1797","monitor_2019","AUB",13,"White-tailed Deer",0.916542045,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
"1801","monitor_2019","AUB",14,"White-tailed Deer",2.784324403,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
"1804","monitor_2019","AUB",15,"White-tailed Deer",0,"2019","AUB2019",13.1816372175628,69.0662666381191,1740.583425,0.616709153455205,-3.16964686856902,-0.928572106833768,0.950711527159207,0.683235742312722,-1.45342201974583,1.87298718597752,-0.236787497379182,0.894354762224933,-2.84538357536125,0.700484977820027,0.54661893094993,0.845665832888658,0.513764253039363,0.717181621558595,0,0.595640100058966
